0,0.27378863007933013
1,0.26533644246174787
2,0.23354949244201895
3,0.24790799321584553
4,0.23850306237257893
5,0.2949614085700842
6,0.3104114040379488
7,0.30971858362586974
8,0.25013115042728556
9,0.2834903093566284
10,0.2580104530323769
11,0.2523663500015298
12,0.2757775186404901
13,0.2960632880750115
14,0.2823306357508483
15,0.30426433208275444
16,0.30263371935376443
17,0.2752021993930687
18,0.24928952318426503
19,0.2542974714229258
20,0.2559963771746517
21,0.2816624337958744
22,0.2848895373669168
23,0.26800020293682875
24,0.2811408532419825
25,0.249762798336705
26,0.24562494321052616
27,0.2637394677168436
28,0.24706599018653877
29,0.3086991576497072
30,0.21625381013815584
31,0.22545660989032437
32,0.2860670327125288
33,0.31418390020910686
34,0.3358893929666178
35,0.27391877645524637
36,0.2753798816851836
37,0.31128798363545945
38,0.2979380850805949
39,0.23517264339936686
40,0.27894428038396896
41,0.2636019547198524
42,0.2090726023188425
43,0.2894986680332184
44,0.26626866327708737
45,0.28181255579186315
46,0.28857814183721914
47,0.26450400763908205
48,0.21882954296482196
49,0.2887320476196122
50,0.2881487644725263
51,0.17667536081913127
52,0.20168105105400644
53,0.2712363194523079
54,0.276931034115011
55,0.3025195800440912
56,0.24166877751826701
57,0.24547245553405464
58,0.2497621689999615
59,0.2340904695822438
60,0.22195744269136877
61,0.23068469840223252
62,0.20634099356681965
63,0.21383514481211208
64,0.3066592815284013
65,0.20890419360365942
66,0.2095659689130753
67,0.2238864812806547
68,0.29152540410682065
69,0.2554019405912799
70,0.2592249877617312
71,0.2090209094133144
72,0.20862402031554853
73,0.2703136338932206
74,0.259587776488232
75,0.2830827120496373
76,0.2837441620475349
77,0.24916995430892996
78,0.26495807863766035
79,0.19632003922682972
80,0.29920517287621157
81,0.2947001775611279
82,0.2769957114081113
83,0.261129165237672
84,0.23966908499942532
85,0.22465506618388276
86,0.3041078015723698
87,0.21191343275403915
88,0.25735304151278
89,0.23743444861621735
90,0.2844152667823079
91,0.27823854568596706
92,0.26552960086467053
93,0.2840201300632263
94,0.299403928607992
95,0.29338969279831234
96,0.255596720800103
97,0.27881455015795326
98,0.2397912860098607
99,0.22976324152994032
100,0.22816738426645936
101,0.23672819642130002
102,0.22982463414372822
103,0.26547059483556823
104,0.2617182769515952
105,0.24807617427473105
106,0.23638942908202396
107,0.23048604385015192
108,0.2338162030476794
109,0.264459741272252
110,0.25581804577447825
111,0.278664267252915
112,0.25420431118509473
113,0.2600425442496685
114,0.2818440285920958
115,0.2443576345671593
116,0.25710599920473404
117,0.2427749518415924
118,0.3111815363295944
119,0.30143517033889794
120,0.25777552870317016
121,0.26039407546028176
122,0.2847043218233858
123,0.2534310114591463
124,0.2326450269785267
125,0.22028349216307805
126,0.22515083547509737
127,0.2130967692342928
128,0.2067361561695489
129,0.28402193443217816
130,0.2690932468423773
131,0.25270899847590617
132,0.24835751249307778
133,0.2584625426166796
134,0.21168063871351847
135,0.23520607648177883
136,0.2701094419735647
137,0.25936045275295666
138,0.25327158058211274
139,0.25903989233998587
140,0.25426744049596967
141,0.2918109422295399
142,0.27408090228120424
143,0.2389816686957249
144,0.26071698628320594
145,0.220643970585961
146,0.2508558411874234
147,0.24076026711761758
148,0.25510254290474066
149,0.2931195333584307
150,0.27215897209993406
151,0.23536276186061064
152,0.24242546089057537
153,0.15733252468206943
154,0.2636546896958647
155,0.21611217178562694
156,0.2606032357313024
