0,1.53E-10
1,1
2,0.999999999
3,0.849375361
4,1
5,1
6,1
7,4.40E-07
8,1
9,0.999752509
10,1
11,1
12,1
13,0.001014315
14,1
15,1
16,1.18E-19
17,1
18,1
19,3.54E-05
20,1
21,0.001605111
22,2.52E-05
23,0.991507846
24,0.041358935
25,2.50E-07
26,0.005973141
27,1
28,1
29,1
30,1
31,1
32,1
33,1
34,1
35,0.022333504
36,1
37,1
38,1
39,1
40,1
41,1
42,1
43,2.23E-07
44,0.999995181
45,0.999999322
46,1
47,0.000111709
48,7.76E-09
49,0.972504762
50,1.09E-05
51,1
52,1
53,1
54,1
55,1
56,1
57,1
58,1
59,1
60,1
61,1
62,7.13E-16
63,1
64,1
65,1
66,1
67,6.12E-07
68,1
69,7.39E-11
70,2.42E-06
71,1
72,1
73,7.35E-14
74,0.999965245
75,8.72E-21
76,1
77,0.999990516
78,1
79,0.999999635
80,1
81,0.999999998
82,1
83,0.999914096
84,4.98E-15
85,1
86,1
87,2.08E-12
88,1
89,1
90,8.18E-07
91,4.44E-06
92,2.57E-11
93,2.59E-08
94,0.999999789
95,0.999999993
96,1
97,2.34E-09
98,1
99,1
100,0.559667183
101,0.999990869
102,1
103,7.22E-08
104,1
105,1
106,0.1524694
107,1.08E-16
108,1
109,1
110,1
111,0.999998433
112,4.40E-07
113,0.999999865
114,1
115,0.00171029
116,1.95E-17
117,1
118,2.03E-16
119,1
120,1
121,1
122,0.999999941
123,1
124,1
125,1
126,8.89E-14
127,1
128,1
129,0.005820868
130,1
131,0.995861242
132,1
133,1
134,1
135,0.998640665
136,1
137,1
138,1
139,0.130625078
140,0.999999995
141,1
142,0.074706871
143,1
144,1.90E-09
145,0.99999999
146,1
147,0.000449036
148,1.49E-13
149,1
150,1
151,0.99999998
152,1
153,1
154,1.41E-07
155,1
156,0.999999997
157,1
158,0.99999985
159,1
160,1
161,1
162,2.02E-20
163,0.00512168
164,1
165,1
166,2.47E-15
167,1
168,1.62E-21
169,2.13E-13
170,2.50E-11
171,1
172,1
173,2.33E-14
174,1
175,1
176,1
177,1
178,4.40E-09
179,1
180,7.55E-22
181,1
182,1
183,1.30E-10
184,1
185,1
186,6.44E-18
187,1
188,0.999999995
189,1
190,4.46E-06
191,0.987716061
192,0.007147194
193,1
194,0.021371905
195,1.50E-09
196,1
197,1
198,1
199,1.38E-17
200,1
201,7.68E-18
202,1.86E-13
203,8.43E-10
204,1
205,1
206,0.999999755
207,0.000478109
208,1
209,0.999999586
210,1
211,0.024845356
212,1
213,3.62E-12
214,1
215,0.008992521
216,0.689213341
217,1
218,0.999999999
219,0.22379605
220,0.999999966
221,1
222,1
223,1
224,1
225,1
226,1
227,1
228,1
229,1
230,1
231,0.999999999
232,1
233,0.999998984
234,0.999999999
235,4.61E-05
236,1
237,1.88E-12
238,1
239,0.99999999
240,3.17E-12
241,0.986475418
242,1
243,0.016619223
244,0.999999966
245,1
246,0.000335752
247,1
248,6.82E-17
249,0.007457172
250,1
251,7.96E-08
252,1.36E-05
253,1
254,0.585277401
255,1
256,8.00E-08
257,0.999982458
258,0.987058119
259,1
260,1
261,4.40E-27
262,1
263,1
264,0.99996927
265,1
266,1
267,1
268,1
269,0.999999989
270,1
271,1
272,1
273,1
274,1
275,1
276,1
277,4.50E-05
278,1
279,1
280,1
281,1
282,1
283,1
284,1
285,1
286,4.45E-14
287,5.23E-12
288,1
289,1
290,7.00E-15
291,0.999680922
292,1
293,1
294,8.48E-16
295,0.999999993
296,1.09E-17
297,1
298,1
299,1
300,0.000305957
301,1
302,1
303,6.44E-07
304,7.27E-20
305,1
306,1
307,1
308,7.41E-13
309,1
310,1.29E-16
311,1
312,1
313,1
314,1
315,1
316,1
317,1
318,1
319,1.90E-07
320,0.999999094
321,1
322,1
323,1.13E-05
324,1
325,0.007049152
326,1
327,1
328,1
329,0.999995836
330,0.999999993
331,0.998916537
332,2.93E-07
333,1
334,0.999999998
335,0.999999978
336,3.50E-13
337,0.999990087
338,1
339,1
340,1
341,1
342,0.999999834
343,7.42E-25
344,0.999999999
345,0.121688442
346,1
347,2.27E-12
348,1
349,1
350,0.999998157
351,5.64E-25
352,0.007619223
353,1
354,1
355,1
356,1
357,1
358,0.999484901
359,1
360,3.55E-09
361,1
362,1
363,4.03E-18
364,1
365,4.41E-11
366,0.999999999
367,0.999999991
368,2.71E-22
369,1
370,0.999945523
371,0.999993456
372,1
373,2.57E-05
374,1
375,1
376,1
377,1
378,1
379,1.91E-08
380,1
381,3.94E-14
382,8.23E-05
383,0.999998936
384,1
385,1
386,1
387,0.132981927
388,2.73E-06
389,1
390,1
391,0.985704911
392,9.87E-06
393,1
394,1
395,1
396,1
397,1
398,6.58E-06
399,1
400,0.999999412
401,1
402,1
403,1
404,0.999999981
405,1
406,1
407,0.999999993
408,1
409,1
410,4.18E-06
411,0.999712919
412,1
413,1
414,1
415,1
416,1
417,1
418,1
419,7.91E-08
420,2.31E-13
421,4.08E-16
422,1
423,1
424,0.999999985
425,1
426,0.999999999
427,1
428,1
429,0.971945568
430,7.25E-21
431,1
432,0.282259034
433,1
434,1
435,3.74E-31
436,1
437,1
438,1
439,1
440,1
441,4.14E-11
442,1
443,1
444,0.999999989
445,0.999975413
446,1
447,0.999999971
448,1
449,8.88E-08
450,1
451,1.52E-22
452,1
453,1
454,1
455,0.999990603
456,1
457,9.09E-11
458,0.999999967
459,1
460,1
461,2.26E-07
462,1
463,6.00E-18
464,0.999837286
465,0.999999991
466,1
467,0.999999982
468,9.66E-11
469,0.999370957
470,1
471,1
472,1
473,1
474,0.999997166
475,1.55E-10
476,9.10E-16
477,1
478,1
479,1
480,1.32E-05
481,1
482,1
483,1
484,1
485,1
486,5.33E-05
487,7.69E-13
488,0.996872771
489,5.37E-19
490,1.77E-09
491,1
492,0.999999971
493,6.95E-05
494,3.13E-30
495,1
496,1
497,1
498,1
499,0.999999932
500,1
501,0.999999999
502,1
503,1
504,0.000641031
505,1
506,1
507,0.254598855
508,1
509,7.78E-06
510,0.07644919
511,1.57E-09
512,1
513,0.999940357
514,1
515,1
516,0.0003967
517,8.79E-07
518,0.046530269
519,1
520,5.07E-18
521,1
522,0.000468852
523,0.995071046
524,4.09E-12
525,1
526,1
527,1
528,1
529,1
530,1.22E-16
531,1
532,1
533,0.987946974
534,1
535,1
536,0.998466018
537,6.67E-12
538,1
539,0.100630136
540,0.00015805
541,1
542,1
543,1.68E-17
544,0.999999997
545,1
546,1.99E-09
547,1
548,9.31E-06
549,1
550,0.999998935
551,0.999996456
552,1
553,1
554,0.000267752
555,0.973885628
556,0.068509663
557,0.999999982
558,5.22E-08
559,0.999865545
560,1
561,1
562,1
563,1
564,0.001746057
565,1
566,1
567,1.92E-13
568,0.999998865
569,1
570,0.99999627
571,3.25E-16
572,0.00814548
573,0.999954309
574,0.995644756
575,0.999999999
576,0.999918837
577,1
578,5.27E-07
579,2.94E-07
580,4.59E-09
581,1
582,0.999999927
583,0.124642374
584,5.53E-06
585,1
586,1
587,2.42E-12
588,1
589,2.04E-09
590,1
591,0.041310389
592,1.19E-10
593,0.999999998
594,5.02E-16
595,1
596,1
597,1.62E-06
598,1
599,0.999948663
600,1.79E-09
601,0.915301576
602,1
603,1
604,2.79E-05
605,1
606,5.78E-18
607,5.93E-21
608,1
609,1
610,1
611,1
612,0.001213921
613,0.999999997
614,3.17E-12
615,1
616,4.65E-17
617,0.999998634
618,0.135593656
619,1
620,1
621,1.97E-09
622,0.007353046
623,1
624,6.29E-14
625,1
626,1
627,8.55E-14
628,0.999999955
629,1
630,4.30E-18
631,1
632,0.9994296
633,3.58E-20
634,5.65E-05
635,0.861985612
636,1
637,0.204550321
638,0.000937359
639,0.999999914
640,1
641,1
642,1
643,1
644,1
645,0.999999999
646,1
647,0.999991031
648,1
649,0.997041228
650,0.999999999
651,0.999986309
652,1
653,1.02E-10
654,1
655,1.81E-10
656,1
657,1
658,1
659,1
660,0.999450754
661,1
662,5.83E-13
663,1
664,0.004361398
665,0.102195572
666,1
667,3.24E-12
668,3.43E-07
669,0.83793994
670,5.97E-10
671,1
672,5.48E-17
673,1.35E-08
674,0.99275839
675,1
676,1
677,5.74E-27
678,2.41E-16
679,1.19E-08
680,0.011712063
681,0.825032763
682,1
683,1
684,1
685,0.054115566
686,9.67E-14
687,1
688,0.001800392
689,1
690,1
691,1
692,1.26E-10
693,1
694,1
695,1
696,0.003280449
697,0.999996447
698,1
699,0.999999999
700,0.999999916
701,1
702,1.41E-18
703,1
704,1
705,2.17E-13
706,1
707,0.999999962
708,1.51E-08
709,1
710,3.73E-17
711,0.999999672
712,3.76E-07
713,1
714,1
715,1.59E-16
716,1
717,1
718,1
719,3.50E-23
720,1
721,1.09E-10
722,1
723,3.55E-05
724,1
725,1
726,1
727,0.999414949
728,1.08E-08
729,2.33E-17
730,8.24E-06
731,0.999999998
732,1
733,1
734,0.999996867
735,0.999997906
736,0.999999958
737,0.999212457
738,0.999999984
739,0.99984758
740,6.04E-12
741,0.001515186
742,1
743,1
744,1
745,3.94E-15
746,1
747,1
748,0.999987669
749,1
750,1
751,1
752,1
753,0.997986517
754,1
755,1
756,1
757,0.000984358
758,1
759,1
760,0.022188031
761,0.000163023
762,0.999999566
763,0.999999996
764,0.9999984
765,6.77E-16
766,3.33E-23
767,1
768,1
769,3.87E-20
770,1
771,0.999999915
772,1
773,1
774,1
775,1
776,0.025279406
777,1
778,1
779,1
780,1
781,0.393524739
782,1
783,1
784,1
785,1
786,1
787,1
788,1
789,3.24E-05
790,1
791,1
792,1
793,1
794,1.39E-06
795,1.76E-19
796,3.06E-27
797,8.82E-07
798,2.97E-09
799,2.49E-14
800,1
801,5.11E-15
802,2.57E-07
803,1
804,0.978286971
805,1
806,1
807,0.013090666
808,1
809,8.23E-26
810,0.002019729
811,1
812,0.999999791
813,1
814,1
815,1
816,1
817,1
818,5.21E-07
819,1
820,1
821,1
822,1
823,1
824,1
825,0.999981556
826,0.998637438
827,0.999801718
828,1
829,0.999995187
830,1
831,1
832,1
833,1
834,1
835,1
836,1
837,2.26E-06
838,0.000265395
839,1.47E-09
840,1
841,0.091484595
842,1
843,0.056532813
844,1
845,1
846,1
847,0.110321001
848,2.62E-13
849,1
850,1
851,1.22E-07
852,1
853,0.999999998
854,1
855,2.46E-11
856,1
857,8.07E-06
858,1
859,0.003867797
860,0.388481332
861,1.04E-08
862,1
863,1
864,1
865,1
866,1
867,1
868,1.41E-22
869,1
870,1
871,1.32E-12
872,1
873,1
874,1
875,1
876,1
877,0.024246584
878,1
879,1
880,0.001196126
881,1
882,1
883,1
884,1.68E-08
885,1
886,1
887,1
888,9.99E-18
889,2.08E-14
890,2.85E-06
891,1.96E-08
892,1.26E-10
893,1
894,1
895,1
896,1
897,1
898,0.999907293
899,1
900,0.999997328
901,1
902,0.99999839
903,5.55E-08
904,1
905,1.39E-16
906,1
907,0.975040773
908,1
909,9.75E-12
910,1
911,1
912,1
913,1.39E-05
914,1
915,1
916,1
917,1
918,3.41E-06
919,0.999999991
920,6.69E-19
921,1
922,0.999999996
923,1
924,1
925,1.40E-15
926,1
927,6.81E-20
928,1.59E-05
929,1
930,1
931,1
932,1
933,1
934,3.61E-34
935,0.062257506
936,0.999999987
937,1
938,1.88E-11
939,0.152360965
940,1
941,1
942,1
943,0.025504531
944,1
945,1
946,1
947,2.74E-22
948,1
949,1
950,1
951,1
952,1
953,0.288502121
954,1
955,1
956,1
957,1
958,1
959,1
960,1.12E-15
961,0.999999886
962,1
963,0.999999961
964,0.989755472
965,4.31E-13
966,3.12E-06
967,1
968,9.20E-13
969,1
970,0.999999981
971,1.79E-14
972,1
973,1
974,1
975,1
976,1
977,1
978,0.999999994
979,0.999999998
980,1
981,1.12E-25
982,0.744141025
983,1
984,4.29E-16
985,1
986,1
987,1
988,1
989,1
990,1
991,0.999996536
992,2.91E-06
993,1
994,1
995,1
996,1
997,1
998,1
999,1
1000,0.000238149
1001,3.19E-13
1002,1
1003,0.151897042
1004,1
1005,2.01E-09
1006,1
1007,0.999999967
1008,1
1009,1
1010,1
1011,0.007047668
1012,1
1013,1
1014,0.999969738
1015,0.511715536
1016,1
1017,1
1018,1
1019,1
1020,0.999648684
1021,1
1022,0.999976313
1023,0.999999356
1024,1
1025,8.22E-20
1026,0.999999949
1027,1
1028,0.999999643
1029,1
1030,0.999820605
1031,1
1032,9.90E-06
1033,0.999999998
1034,0.999999995
1035,1
1036,1
1037,1
1038,5.05E-09
1039,0.816251785
1040,0.000160191
1041,1
1042,1
1043,1
1044,0.99998877
1045,0.999986793
1046,1.15E-19
1047,1
1048,1
1049,0.966492344
1050,9.87E-19
1051,5.00E-12
1052,1
1053,1
1054,1
1055,1
1056,0.008457763
1057,1
1058,1
1059,1
1060,1
1061,4.66E-07
1062,1
1063,1
1064,0.999927293
1065,1
1066,1
1067,1
1068,1
1069,0.999997124
1070,1.29E-15
1071,1
1072,1.90E-20
1073,1
1074,1
1075,1
1076,2.82E-08
1077,1.40E-13
1078,1
1079,1
1080,1
1081,0.974755309
1082,1
1083,3.18E-14
1084,1
1085,1
1086,1
1087,1
1088,0.999728398
1089,1.22E-15
1090,1
1091,0.999999986
1092,8.58E-14
1093,0.997538972
1094,1
1095,1
1096,7.66E-18
1097,0.999999475
1098,1
1099,2.40E-11
1100,0.999997111
1101,1
1102,1
1103,1
1104,1
1105,1
1106,0.999939352
1107,6.11E-17
1108,1
1109,1
1110,1
1111,1.48E-07
1112,0.645900625
1113,0.99999999
1114,1
1115,1
1116,0.999999999
1117,0.008795998
1118,3.32E-11
1119,1
1120,1
1121,0.000237129
1122,1
1123,1
1124,8.09E-13
1125,1
1126,1
1127,1
1128,1
1129,1
1130,0.991602129
1131,0.999971644
1132,1
1133,1
1134,1
1135,1
1136,1
1137,1.21E-10
1138,1
1139,4.15E-09
1140,1
1141,1
1142,2.65E-20
1143,0.000204425
1144,1
1145,1
1146,1
1147,5.48E-16
1148,1
1149,0.687386165
1150,0.999878207
1151,1
1152,1
1153,0.999999999
1154,1
1155,1
1156,1
1157,1
1158,1
1159,0.999987834
1160,1
1161,1
1162,1
1163,1
1164,1
1165,1
1166,1
1167,2.22E-05
1168,1
1169,2.89E-13
1170,1
1171,1
1172,1
1173,1
1174,1
1175,1
1176,5.57E-07
1177,0.999999999
1178,1
1179,0.981475144
1180,0.816723747
1181,1
1182,1
1183,2.84E-27
1184,0.999999988
1185,1
1186,0.999999992
1187,1
1188,0.537678792
1189,1
1190,1
1191,1
1192,1
1193,1
1194,4.69E-11
1195,6.90E-15
1196,0.055824157
1197,0.99999992
1198,0.992599368
1199,1
1200,0.073700376
1201,1
1202,5.37E-05
1203,0.999591932
1204,1
1205,1
1206,1
1207,1
1208,1
1209,0.884137855
1210,0.000297662
1211,0.999999126
1212,0.999881916
1213,1
1214,0.999999935
1215,1
1216,4.78E-09
1217,0.999999998
1218,1
1219,0.999999997
1220,2.26E-05
1221,1.91E-08
1222,1
1223,2.66E-05
1224,3.94E-06
1225,1
1226,1.79E-13
1227,1
1228,1.87E-08
1229,1
1230,1
1231,1
1232,1
1233,1
1234,0.999999998
1235,1.74E-16
1236,7.11E-18
1237,1
1238,1
1239,1
1240,0.160597107
1241,1
1242,0.999999789
1243,0.978489539
1244,0.529196503
1245,0.000918193
1246,1
1247,1
1248,1
1249,1
1250,1
1251,1
1252,8.46E-07
1253,1
1254,1
1255,0.003014635
1256,0.999557643
1257,0.999999558
