""
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,6.232166598082164e-05,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0.36066324816138595,MLP
0,7.027453178678236e-08,SGD
0,0,SGD
0,0,SGD
0,0.24285964195743803,MLP
0,6.0168575503588643e-05,SGD
0,0,SGD
0,0,SGD
0,0.57222384471115673,MLP
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,9.8676939381724948e-08,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,1.2848095841596973e-06,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0.41633498823676779,MLP
0,0.46572065022193176,MLP
0,0,SGD
0,0,SGD
0,0.44471425653506358,MLP
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0.55866356826623753,MLP
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0.30720903031434343,MLP
0,0,SGD
0,0,SGD
0,0.0046507762643287704,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,1.0975004333404793e-08,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,8.1111300932009746e-06,SGD
0,0,SGD
0,0.043612179015269759,SGD
0,0,SGD
0,0,SGD
0,4.6501662279388686e-06,SGD
0,0,SGD
0,1.8162152404467265e-07,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,2.7131461511807059e-07,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,3.0668677953206059e-07,SGD
0,0,SGD
0,0,SGD
0,1.7253051376884191e-07,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,6.0831774389158545e-07,SGD
0,0,SGD
0,0.10893222620964793,MLP
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0.26317261591630448,MLP
0,0,SGD
0,0,SGD
0,0,SGD
0,0.2378582046898598,MLP
0,8.6171218536869806e-06,SGD
0,0,SGD
0,0.37152742392323895,MLP
0,0.00044954714778467746,SGD
0,0,SGD
0,0,SGD
0,0,SGD
0,0,SGD
