0,0.14111585233541232
1,0.14111585233541232
2,0.14111585233541232
3,0.14111585233541232
4,0.14111585233541232
5,0.14111585233541232
6,0.14111585233541232
7,0.14111585233541232
8,0.14111585233541232
9,0.14111585233541232
10,0.14111585233541232
11,0.14111585233541232
12,0.14111585233541232
13,0.14111585233541232
14,0.14111585233541232
15,0.14111585233541232
16,0.14111585233541232
17,0.14111585233541232
18,0.14111585233541232
19,0.14111585233541232
20,0.14111585233541232
21,0.14111585233541232
22,0.14111585233541232
23,0.14111585233541232
24,0.14111585233541232
25,0.14111585233541232
26,0.14111585233541232
27,0.14111585233541232
28,0.14111585233541232
29,0.14111585233541232
30,0.14111585233541232
31,0.14111585233541232
32,0.14111585233541232
33,0.14111585233541232
34,0.14111585233541232
35,0.14111585233541232
36,0.14111585233541232
37,0.14111585233541232
38,0.14111585233541232
39,0.14111585233541232
40,0.14111585233541232
41,0.14111585233541232
42,0.14111585233541232
43,0.14111585233541232
44,0.14111585233541232
45,0.14111585233541232
46,0.14111585233541232
47,0.14111585233541232
48,0.14111585233541232
49,0.14111585233541232
50,0.14111585233541232
51,0.14111585233541232
52,0.14111585233541232
53,0.14111585233541232
54,0.14111585233541232
55,0.14111585233541232
56,0.14111585233541232
57,0.14111585233541232
58,0.14111585233541232
59,0.14111585233541232
60,0.14111585233541232
61,0.14111585233541232
62,0.14111585233541232
63,0.14111585233541232
64,0.14111585233541232
65,0.14111585233541232
66,0.14111585233541232
67,0.14111585233541232
68,0.14111585233541232
69,0.14111585233541232
70,0.14111585233541232
71,0.14111585233541232
72,0.14111585233541232
73,0.14111585233541232
74,0.14111585233541232
75,0.14111585233541232
76,0.14111585233541232
77,0.14111585233541232
78,0.14111585233541232
79,0.14111585233541232
80,0.14111585233541232
81,0.14111585233541232
82,0.14111585233541232
83,0.14111585233541232
84,0.14111585233541232
85,0.14111585233541232
86,0.14111585233541232
87,0.14111585233541232
88,0.14111585233541232
89,0.14111585233541232
90,0.14111585233541232
91,0.14111585233541232
92,0.14111585233541232
93,0.14111585233541232
94,0.14111585233541232
95,0.14111585233541232
96,0.14111585233541232
97,0.14111585233541232
98,0.14111585233541232
99,0.14111585233541232
100,0.14111585233541232
101,0.14111585233541232
102,0.14111585233541232
103,0.14111585233541232
104,0.14111585233541232
105,0.14111585233541232
106,0.14111585233541232
107,0.14111585233541232
108,0.14111585233541232
109,0.14111585233541232
110,0.14111585233541232
111,0.14111585233541232
112,0.14111585233541232
113,0.14111585233541232
114,0.14111585233541232
115,0.14111585233541232
116,0.14111585233541232
117,0.14111585233541232
118,0.14111585233541232
119,0.14111585233541232
120,0.14111585233541232
121,0.14111585233541232
122,0.14111585233541232
123,0.14111585233541232
124,0.14111585233541232
125,0.14111585233541232
126,0.14111585233541232
127,0.14111585233541232
128,0.14111585233541232
129,0.14111585233541232
130,0.14111585233541232
131,0.14111585233541232
132,0.14111585233541232
133,0.14111585233541232
134,0.14111585233541232
135,0.14111585233541232
136,0.14111585233541232
137,0.14111585233541232
138,0.14111585233541232
139,0.14111585233541232
140,0.14111585233541232
141,0.14111585233541232
142,0.14111585233541232
143,0.14111585233541232
144,0.14111585233541232
145,0.14111585233541232
146,0.14111585233541232
147,0.14111585233541232
148,0.14111585233541232
149,0.14111585233541232
150,0.14111585233541232
151,0.14111585233541232
152,0.14111585233541232
153,0.14111585233541232
154,0.14111585233541232
155,0.14111585233541232
156,0.14111585233541232
157,0.14111585233541232
158,0.14111585233541232
159,0.14111585233541232
160,0.14111585233541232
161,0.14111585233541232
162,0.14111585233541232
163,0.14111585233541232
164,0.14111585233541232
165,0.14111585233541232
